old URL,old title,old meta title,old meta description,old content type,current live status,GSC clicks,GSC impressions,average position,backlink evidence,featured-snippet evidence,current redirect status,current 404 status,Sanity public status,Sanity hidden/draft status,recommended action,recommended target,target live status,sitemap inclusion,canonical status,legal risk,image status,priority score,notes
https://chamanlawfirm.com/what-step-should-i-take-if-someone-encroaches/,What Step Should I Take If Someone Encroaches,,,general legal education,not confirmed,18,4188,2.5,not available locally,possible high-ranking candidate; no local featured-snippet export,not configured,not confirmed as 404 in this pass,not public,none detected,hold for controlled blog restoration,/resources/blog/what-step-should-i-take-if-someone-encroaches,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,232,
https://chamanlawfirm.com/understanding-the-land-use-act-6-proven/,Understanding The Land Use Act 6 Proven,Understanding The Land Use Act 6 Proven,"Introduction The Land Use Act of 1978 is a cornerstone of property ownership and land transactions in Nigeria. For property investors, understanding this vital legislation is not just important—it’s essential for succe",property/title,hidden Sanity draft; do not redirect,18,4066,10.27,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,hidden/unapproved,hold for controlled blog restoration,/resources/blog/understanding-the-land-use-act-6-proven,not live-checked in Sprint 11E,not included,production canonical target,medium - verify current law and facts before publication,image recovery needed,181,
https://chamanlawfirm.com/understanding-intestate-succession-in-nigeria/,Understanding Intestate Succession In Nigeria,,,probate/estate,not confirmed,18,2585,7.75,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,hold for controlled blog restoration,/resources/blog/understanding-intestate-succession-in-nigeria,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,216,
https://chamanlawfirm.com/corporate-governance-and-ethical-responsibility/,Corporate Governance And Ethical Responsibility,,,corporate/commercial,not confirmed,18,2523,44.14,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,evaluate for static/service restoration,/practice-areas/corporate-commercial-law,sitemap-included target,included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,265,
https://chamanlawfirm.com/understanding-the-nigerian-tax-law/,Understanding The Nigerian Tax Law,,,corporate/commercial,not confirmed,18,2449,19.12,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,hold for controlled blog restoration,/resources/blog/understanding-the-nigerian-tax-law,not live-checked in Sprint 11E,not included,production canonical target,medium - verify current law and facts before publication,image recovery needed,164,
https://chamanlawfirm.com/powerful-steps-raising-capital-in-nigeria/,Powerful Steps Raising Capital In Nigeria,,,general legal education,not confirmed,18,2449,27.78,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,hold for controlled blog restoration,/resources/blog/powerful-steps-raising-capital-in-nigeria,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,114,
https://chamanlawfirm.com/how-do-i-draft-a-tenancy-agreement/,How Do I Draft A Tenancy Agreement,,,general legal education,not confirmed,18,2147,7.19,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,hold for controlled blog restoration,/resources/blog/how-do-i-draft-a-tenancy-agreement,not live-checked in Sprint 11E,not included,production canonical target,low/medium - editorial and legal review still required,image recovery needed,211,
https://chamanlawfirm.com/nigeria-leading-immigration-lawyers/,Nigeria Leading Immigration Lawyers,,,immigration,not confirmed,18,2020,27.03,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,none detected,evaluate for static/service restoration,/practice-areas/immigration-services,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image recovery needed,260,
https://chamanlawfirm.com/who-are-the-type-of-people-that-can-write-a-will/,Who Are The Type Of People That Can Write A Will,Who Are The Type Of People That Can Write A Will,"WHO ARE THE TYPE OF PEOPLE THAT CAN WRITE A WILL, In writing a valid will, the testator (the person making the will) must.....",probate/estate,hidden Sanity draft; do not redirect,18,1992,17.98,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,hidden/unapproved,defer until legal/image review,/practice-areas/probate-estate-administration,sitemap-included target,included,production canonical target,high - lawyer review required before publication,image recovery needed,235,
https://chamanlawfirm.com/types-of-wills/,Types Of Wills,Types of Wills in Nigeria,"Introduction TYPES OF WILLS A Will is simply a legal document in which an individual known as the testator, declares how he/she would like his assets to be distributed when he/she dies. The individuals designated to re",probate/estate,approved Sanity post; missing old-url redirect,18,1905,43.76,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/types-of-wills,sitemap-included target,included,production canonical target,high - lawyer review required before publication,image and alt present in Sanity,34,
https://chamanlawfirm.com/what-is-trespass-to-land2/,What Is Trespass To Land2,What Is Trespass to Land in Nigeria?,"OUR STORY Quality, not quantity We have made quality our habit. It’s not something that we just strive for – we live by this principle every day. Ultimate Guide: What is Trespass to Land? Avoid Legal Pitfalls! Trespass",property/title,approved Sanity post; missing old-url redirect,18,1885,18.37,not available locally,not available locally,not configured,not confirmed as 404 in this pass,approved public,none detected,hold for controlled blog restoration,/resources/blog/what-is-trespass-to-land2,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image and alt present in Sanity,159,
https://chamanlawfirm.com/bordersecurityin-nigerian-immigration-policy/,Bordersecurityin Nigerian Immigration Policy,Bordersecurityin Nigerian Immigration Policy,"Introduction Border security is crucial in determining how countries manage migration, ensure security, and foster economic stability. In Nigeria, with its extensive borders and diverse demographics, border security is",immigration,hidden Sanity draft; do not redirect,18,1622,21.69,not available locally,not available locally,not configured,not confirmed as 404 in this pass,not public,hidden/unapproved,defer until legal/image review,/practice-areas/immigration-services,sitemap-included target,included,production canonical target,medium - verify current law and facts before publication,image recovery needed,256,
