legacy_url,legacy_title,content_type,historical_clicks,historical_impressions,historical_position,backlink_evidence,old_index_evidence,current_http_status,current_target,final_target_status,canonical_status,sitemap_status,sanity_status,redirect_status,final_classification,business_value,seo_value,remaining_issue,recommended_final_action,notes
https://chamanlawfirm.com/AUTHENTICATION,Legalisation and Authentication of Marriage Certificates in Nigeria,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-BLOG-BATCH-SELECTION.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-BLOG-BATCH-SELECTION.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/12/images-2024-12-17T115949.863.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/How-are-Land-Tenures-and-Customary-Land-Tenure-Systems-Understood-in-Nigeria-768x640.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/Where-Marriage-Under-the-Act-can-be-Conducted-in-Nigeria.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/Police-Prosecution-in-Nigerian-Courts.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/images-1-1.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/03-1.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/Tax-clearance-certificate-in-Nigeria-A0xn01BrDet6ozvQ-3.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2025/10/How-Is-Capital-Gains-Tax-Calculated-on-Property-Sales-in-Lekki-1200x801.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/authentication-legalization-document-certificate-nigeria-AE0v96PgjrFEjKlG.jpg.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/Under-What-Circumstance-can-the-Morgage-Sell-the-Mortgaged-Property-768x512.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/10/dual.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/download-45.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2025/10/What-Legal-Remedies-Are-Available-for-Breach-of-Property-Contracts-in-Lekki-768x456.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/How-to-Obtain-an-Infant-Visa-in-Nigeria-1-1200x675.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/lagos-tax-clearance-certificate-AR0lNzeX6KsjPX4B-3.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/taxes-on-real-estate-transactions.-dOq05a1326s6yJ7J-2-768x456.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2025/09/How-do-I-get-building-approval-in-Ogun-State-1170x694.png,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/12/images-12.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/12/Rule-of-Law-1170x675.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/FamCourt_IMG.png,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/nis-passport_IMG.png,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/10/images-14.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/12/tenancy-agreement-in-nigeria.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/the-Effect-of-Landlord-and-Tenant-Relationship-on-Property-1024x694.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/10/Custody-Disputes-1.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/05/Rights-of-Illegitimate-Children.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/An-Overview-of-Statutory-Marriage-in-Nigeria-1024x694.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/download-38.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/subdividing-and-develping-1170x423.png,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/What-is-the-Relationship-Between-Parent-and-Subsidiary-Company.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2025/10/What-Is-the-Lagos-State-Tenancy-Law-and-How-Does-It-Apply-in-Lekki-768x456.jpg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/international-passport-mjED74rG63cl65g1-700x456.jpg.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/procedure-for-land-registration-ALpG39peV9uyaZGa-3.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/download-11.jpeg,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
https://chamanlawfirm.com/domains/chamanlawfirm.com/public_html/wp-content/uploads/2024/09/recovery-of-premises-under-tenancy-law-YKbxOl3QBbu60KKP-3.webp,,legacy_url,,,,not available locally,SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv,not individually fetched,,not assigned,requires sampled/manual validation,not included/not applicable,see hidden reconciliation,not configured,LOW_VALUE_RETIRED,low/unknown,low/unknown,,leave as proper 404 unless new evidence appears,source: SPRINT-10J-LEGACY-IMAGE-RECOVERY-MAP.csv
