legacy_url,normalized_url,legacy_title,content_type,legacy_slug,historical_clicks,historical_impressions,backlink_evidence,current_status,current_public_url,sanity_status,hidden_status,redirect_status,legal_status,duplicate_status,recovery_priority,final_classification,final_reason,last_processed_sprint,next_action,fully_closed
https://chamanlawfirm.com/how-to-avoid-and-stop-foreclosure,https://chamanlawfirm.com/how-to-avoid-and-stop-foreclosure,How To Avoid And Stop Foreclosure,high-value legacy,how-to-avoid-and-stop-foreclosure,,,,missing_not_imported,/resources/blog/how-to-avoid-and-stop-foreclosure,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-be-a-good-property-lawyer,https://chamanlawfirm.com/how-to-be-a-good-property-lawyer,How To Be A Good Property Lawyer,high-value legacy,how-to-be-a-good-property-lawyer,,,,redirected_to_live_blog,/resources/blog/how-to-be-a-good-property-lawyer,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-buy-luxury-property-in-nigeria-without-costly-mistakes,https://chamanlawfirm.com/how-to-buy-luxury-property-in-nigeria-without-costly-mistakes,How to Buy Luxury Property in Nigeria Without Costly Mistakes ,legacy,how-to-buy-luxury-property-in-nigeria-without-costly-mistakes,,,,hidden_source_imported,/resources/blog/how-to-buy-luxury-property-in-nigeria-without-costly-mistakes,,,,public-safe or previously merged,,normal,UNRESOLVED_ERROR,hidden_source_imported,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-calculate-and-pay-land-use-charge,https://chamanlawfirm.com/how-to-calculate-and-pay-land-use-charge,How To Calculate and Pay Land Use Charge,property,how-to-calculate-and-pay-land-use-charge,,,,published_wave_2,https://chamanlawfirm.com/resources/blog/how-to-calculate-and-pay-land-use-charge,approved public,GENUINE_CURRENT_LAW_HOLD,data-driven root slug 308,public-safe after controlled Wave 2 screening,unique remaining hidden slug,hidden,RESTORED_NEW_CANONICAL_WITH_308,Wave 2 controlled publication restored a public canonical article and root-slug redirect coverage,Wave 2,submit final canonical URL to GSC/Bing and monitor,yes
https://chamanlawfirm.com/how-to-calculate-stamp-duty-chaman-law-firm,https://chamanlawfirm.com/how-to-calculate-stamp-duty-chaman-law-firm,How to calculate stamp duty for property transactions in Ogun?,high-value legacy,how-to-calculate-stamp-duty-chaman-law-firm,,,,redirected_to_live_blog,/resources/blog/how-to-calculate-stamp-duty-chaman-law-firm,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-change-car-ownership-in-nigeria,https://chamanlawfirm.com/how-to-change-car-ownership-in-nigeria,How To Change Car Ownership In Nigeria,general,how-to-change-car-ownership-in-nigeria,,,,not live,,hidden/source record,GENUINE_CURRENT_LAW_HOLD,not activated,manual review required,unique remaining hidden slug,hidden,GENUINE_CURRENT_LAW_HOLD,current fee/rate/procedure verification required,LEGACY_RECOVERY_WAVE_1,manual lawyer/source verification,no
https://chamanlawfirm.com/how-to-change-name-with-deed-poll,https://chamanlawfirm.com/how-to-change-name-with-deed-poll,Effortless Name Change: How to Change Name with Deed Poll Successfully,high-value legacy,how-to-change-name-with-deed-poll,,,,redirected_to_live_blog,/resources/blog/how-to-change-name-with-deed-poll,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-check-if-a-property-title-is-genuine,https://chamanlawfirm.com/how-to-check-if-a-property-title-is-genuine,How To Check If A Property Title Is Genuine,high-value legacy,how-to-check-if-a-property-title-is-genuine,,,,redirected_to_live_blog,/resources/blog/how-to-check-if-a-property-title-is-genuine,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-claim-third-party-insurance-in-nigeria,https://chamanlawfirm.com/how-to-claim-third-party-insurance-in-nigeria,How To Claim Third Party Insurance In Nigeria,high,how-to-claim-third-party-insurance-in-nigeria,,,not confirmed in local export,not live,,,,not activated,manual review required,,high,GENUINE_CURRENT_LAW_HOLD,recover exact source or merge into stronger page,LEGACY_RECOVERY_WAVE_1,recover source body or reconstruct with lawyer-approved current-law checks,no
https://chamanlawfirm.com/how-to-conduct-due-diligence-in-nigeria,https://chamanlawfirm.com/how-to-conduct-due-diligence-in-nigeria,How To Conduct Due Diligence In Nigeria,high-value legacy,how-to-conduct-due-diligence-in-nigeria,,,,hidden_source_imported,/resources/blog/how-to-conduct-due-diligence-in-nigeria,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-conduct-search-at-land-registry,https://chamanlawfirm.com/how-to-conduct-search-at-land-registry,How To Conduct Search At Land Registry,high-value legacy,how-to-conduct-search-at-land-registry,,,,redirected_to_live_blog,/resources/blog/how-to-conduct-search-at-land-registry,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-convert-a-sole-proprietorship,https://chamanlawfirm.com/how-to-convert-a-sole-proprietorship,How To Convert A Sole Proprietorship,high-value legacy,how-to-convert-a-sole-proprietorship,,,,missing_not_imported,/resources/blog/how-to-convert-a-sole-proprietorship,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-create-legal-mortgages-in-nigeria,https://chamanlawfirm.com/how-to-create-legal-mortgages-in-nigeria,How To Create Legal Mortgages In Nigeria,high-value legacy,how-to-create-legal-mortgages-in-nigeria,,,,missing_not_imported,/resources/blog/how-to-create-legal-mortgages-in-nigeria,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-draft-a-commercial-contract-a-proven,https://chamanlawfirm.com/how-to-draft-a-commercial-contract-a-proven,How To Draft A Commercial Contract A Proven,high-value legacy,how-to-draft-a-commercial-contract-a-proven,,,,redirected_to_live_blog,/resources/blog/how-to-draft-a-commercial-contract-a-proven,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-draft-legal-contract,https://chamanlawfirm.com/how-to-draft-legal-contract,How To Draft Legal Contract,high-value legacy,how-to-draft-legal-contract,,,,merged_redirected_to_live_page,/practice-areas/corporate-commercial-law,,,,public-safe or previously merged,,high,MERGED_TO_STRONGER_PAGE,merged_redirected_to_live_page,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-file-a-complaint-with-commission,https://chamanlawfirm.com/how-to-file-a-complaint-with-commission,How To File A Complaint With Commission,high-value legacy,how-to-file-a-complaint-with-commission,,,,missing_not_imported,/resources/blog/how-to-file-a-complaint-with-commission,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-file-a-complaint-with-nigerian-civil-aviation-authority,https://chamanlawfirm.com/how-to-file-a-complaint-with-nigerian-civil-aviation-authority,How To File A Complaint With Nigerian Civil Aviation Authority,high-value legacy,how-to-file-a-complaint-with-nigerian-civil-aviation-authority,,,,missing_not_imported,/resources/blog/how-to-file-a-complaint-with-nigerian-civil-aviation-authority,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-file-a-lawsuit-in-nigeria,https://chamanlawfirm.com/how-to-file-a-lawsuit-in-nigeria,How To File A Lawsuit In Nigeria,litigation,how-to-file-a-lawsuit-in-nigeria,,,,not live,,hidden/source record,GENUINE_CURRENT_LAW_HOLD,not activated,manual review required,unique remaining hidden slug,hidden,GENUINE_CURRENT_LAW_HOLD,current fee/rate/procedure verification required,LEGACY_RECOVERY_WAVE_1,manual lawyer/source verification,no
https://chamanlawfirm.com/how-to-file-complaint-against-police-officers-in-nigeria,https://chamanlawfirm.com/how-to-file-complaint-against-police-officers-in-nigeria,How To File Complaint Against Police Officers In Nigeria,high-value legacy,how-to-file-complaint-against-police-officers-in-nigeria,,,,merged_redirected_to_live_page,/practice-areas/litigation-dispute-resolution/police-complaint-and-rights-advisory,,,,public-safe or previously merged,,high,MERGED_TO_STRONGER_PAGE,merged_redirected_to_live_page,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-file-for-child-custody-in-nigeria-a,https://chamanlawfirm.com/how-to-file-for-child-custody-in-nigeria-a,How To File For Child Custody In Nigeria A,high-value legacy,how-to-file-for-child-custody-in-nigeria-a,,,,redirected_to_live_blog,/resources/blog/how-to-file-for-child-custody-in-nigeria-a,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-fix-mistakes-in-your-property-documents,https://chamanlawfirm.com/how-to-fix-mistakes-in-your-property-documents,How To Fix Mistakes In Your Property Documents,high-value legacy,how-to-fix-mistakes-in-your-property-documents,,,,hidden_source_imported,/resources/blog/how-to-fix-mistakes-in-your-property-documents,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-a-judgment-enforced-in-nigeria,https://chamanlawfirm.com/how-to-get-a-judgment-enforced-in-nigeria,How To Get A Judgment Enforced In Nigeria,high-value legacy,how-to-get-a-judgment-enforced-in-nigeria,,,,missing_not_imported,/resources/blog/how-to-get-a-judgment-enforced-in-nigeria,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-a-nigerian-ip-address-using-vpn,https://chamanlawfirm.com/how-to-get-a-nigerian-ip-address-using-vpn,How To Get A Nigerian Ip Address Using Vpn,high-value legacy,how-to-get-a-nigerian-ip-address-using-vpn,,,,missing_not_imported,/resources/blog/how-to-get-a-nigerian-ip-address-using-vpn,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-a-scuml-certificate,https://chamanlawfirm.com/how-to-get-a-scuml-certificate,How To Get A Scuml Certificate,high-value legacy,how-to-get-a-scuml-certificate,,,,missing_not_imported,/resources/blog/how-to-get-a-scuml-certificate,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-international-passport-in-nigeria,https://chamanlawfirm.com/how-to-get-international-passport-in-nigeria,How To Get International Passport In Nigeria,high-value legacy,how-to-get-international-passport-in-nigeria,,,,redirected_to_live_blog,/resources/blog/how-to-get-international-passport-in-nigeria,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-travel-insurance-in-nigeria,https://chamanlawfirm.com/how-to-get-travel-insurance-in-nigeria,How To Get Travel Insurance In Nigeria,high-value legacy,how-to-get-travel-insurance-in-nigeria,,,,missing_not_imported,/resources/blog/how-to-get-travel-insurance-in-nigeria,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-get-your-money-back-bank-transfer,https://chamanlawfirm.com/how-to-get-your-money-back-bank-transfer,How To Get Your Money Back Bank Transfer,high-value legacy,how-to-get-your-money-back-bank-transfer,,,,missing_not_imported,/resources/blog/how-to-get-your-money-back-bank-transfer,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-handle-land-encroachment-in-lagos,https://chamanlawfirm.com/how-to-handle-land-encroachment-in-lagos,How To Handle Land Encroachment In Lagos,high-value legacy,how-to-handle-land-encroachment-in-lagos,,,,hidden_source_imported,/resources/blog/how-to-handle-land-encroachment-in-lagos,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-handle-land-grabbers-in-lagos,https://chamanlawfirm.com/how-to-handle-land-grabbers-in-lagos,How To Handle Land Grabbers In Lagos,high-value legacy,how-to-handle-land-grabbers-in-lagos,,,,redirected_to_live_blog,/resources/blog/how-to-handle-land-grabbers-in-lagos,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-handle-land-grabbers-in-ogun-state,https://chamanlawfirm.com/how-to-handle-land-grabbers-in-ogun-state,How To Handle Land Grabbers In Ogun State,high-value legacy,how-to-handle-land-grabbers-in-ogun-state,,,,redirected_to_live_blog,/resources/blog/how-to-handle-land-grabbers-in-ogun-state,,,active or proxy-handled,public-safe or previously merged,,high,RESTORED_NEW_CANONICAL_WITH_308,redirected_to_live_blog,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-increase-a-company-share,https://chamanlawfirm.com/how-to-increase-a-company-share,How To Increase A Company Share,high-value legacy,how-to-increase-a-company-share,,,,merged_redirected_to_live_page,/practice-areas/corporate-commercial-law,,,,public-safe or previously merged,,high,MERGED_TO_STRONGER_PAGE,merged_redirected_to_live_page,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-know-the-nature-of-lease-agreement,https://chamanlawfirm.com/how-to-know-the-nature-of-lease-agreement,How To Know The Nature Of Lease Agreement,high-value legacy,how-to-know-the-nature-of-lease-agreement,,,,missing_not_imported,/resources/blog/how-to-know-the-nature-of-lease-agreement,,,,public-safe or previously merged,,high,GENUINE_LEGAL_HOLD,unresolved high-value source requires legal/source recovery; not silently abandoned,FINAL_CLOSURE_BASELINE,monitor only,yes
https://chamanlawfirm.com/how-to-legalize-or-attest-a-document-in-nigeria,https://chamanlawfirm.com/how-to-legalize-or-attest-a-document-in-nigeria,How To Legalize Or Attest A Document In Nigeria,high-value legacy,how-to-legalize-or-attest-a-document-in-nigeria,,,,merged_redirected_to_live_page,/practice-areas/notary-public-services/document-legalization-and-attestation,,,,public-safe or previously merged,,high,MERGED_TO_STRONGER_PAGE,merged_redirected_to_live_page,FINAL_CLOSURE_BASELINE,monitor only,yes
